GM000003342,18930208,PRCP,38,,,E,
GM000003342,18930209,PRCP,30,,,E,
GM000003342,18930210,PRCP,40,,,E,
GM000003342,18930211,PRCP,17,,,E,
GM000003342,18930212,PRCP,20,,,E,
GM000003342,18930213,PRCP,45,,,E,
GM000003342,18930214,PRCP,59,,,E,
GM000003342,18930215,PRCP,0,,,E,
GM000003342,18930216,PRCP,0,,,E,
GM000003342,18930217,PRCP,61,,,E,
GM000003342,18930218,PRCP,40,,,E,
GM000003342,18930219,PRCP,118,,,E,
GM000003342,18930220,PRCP,23,,,E,
GM000003342,18930221,PRCP,8,,,E,
GM000003342,18930222,PRCP,94,,,E,
GM000003342,18930223,PRCP,8,,,E,
GM000003342,18930224,PRCP,0,,,E,
GM000003342,18930225,PRCP,5,,,E,
GM000003342,18930226,PRCP,0,,,E,
GM000003342,18930227,PRCP,0,,,E,
GM000003342,18930228,PRCP,25,,,E,
GM000003342,18930201,SNWD,40,,,E,
GM000003342,18930202,SNWD,0,,,E,
GM000003342,18930203,SNWD,0,,,E,
GM000003342,18930204,SNWD,0,,,E,
GM000003342,18930205,SNWD,0,,,E,
GM000003342,18930206,SNWD,0,,,E,
GM000003342,18930207,SNWD,0,,,E,
GM000003342,18930208,SNWD,0,,,E,
GM000003342,18930209,SNWD,0,,,E,
GM000003342,18930210,SNWD,0,,,E,
GM000003342,18930211,SNWD,0,,,E,
GM000003342,18930212,SNWD,0,,,E,
GM000003342,18930213,SNWD,20,,,E,
GM000003342,18930214,SNWD,30,,,E,
GM000003342,18930215,SNWD,0,,,E,
GM000003342,18930216,SNWD,0,,,E,
GM000003342,18930217,SNWD,0,,,E,
GM000003342,18930218,SNWD,0,,,E,
GM000003342,18930219,SNWD,0,,,E,
GM000003342,18930220,SNWD,0,,,E,
GM000003342,18930221,SNWD,0,,,E,
GM000003342,18930222,SNWD,0,,,E,
GM000003342,18930223,SNWD,80,,,E,
GM000003342,18930224,SNWD,100,,,E,
GM000003342,18930225,SNWD,60,,,E,
GM000003342,18930226,SNWD,20,,,E,
GM000003342,18930227,SNWD,0,,,E,
GM000003342,18930228,SNWD,0,,,E,
GM000003342,18930301,TMAX,68,,,E,
GM000003342,18930302,TMAX,101,,,E,
GM000003342,18930303,TMAX,64,,,E,
GM000003342,18930304,TMAX,47,,,E,
GM000003342,18930305,TMAX,78,,,E,
GM000003342,18930306,TMAX,61,,,E,
GM000003342,18930307,TMAX,61,,,E,
GM000003342,18930308,TMAX,79,,,E,
GM000003342,18930309,TMAX,65,,,E,
GM000003342,18930310,TMAX,75,,,E,
GM000003342,18930311,TMAX,49,,,E,
GM000003342,18930312,TMAX,137,,,E,
GM000003342,18930313,TMAX,182,,,E,
GM000003342,18930314,TMAX,117,,,E,
GM000003342,18930315,TMAX,131,,,E,
GM000003342,18930316,TMAX,126,,,E,
GM000003342,18930317,TMAX,98,,,E,
GM000003342,18930318,TMAX,25,,,E,
GM000003342,18930319,TMAX,34,,,E,
GM000003342,18930320,TMAX,23,,,E,
GM000003342,18930321,TMAX,56,,,E,
GM000003342,18930322,TMAX,87,,,E,
GM000003342,18930323,TMAX,136,,,E,
GM000003342,18930324,TMAX,145,,,E,
GM000003342,18930325,TMAX,77,,,E,
GM000003342,18930326,TMAX,69,,,E,
GM000003342,18930327,TMAX,97,,,E,
GM000003342,18930328,TMAX,126,,,E,
GM000003342,18930329,TMAX,139,,,E,
GM000003342,18930330,TMAX,77,,,E,
GM000003342,18930331,TMAX,154,,,E,
GM000003342,18930301,TMIN,3,,,E,
GM000003342,18930302,TMIN,44,,,E,
GM000003342,18930303,TMIN,-6,,,E,
GM000003342,18930304,TMIN,-47,,,E,
GM000003342,18930305,TMIN,-2,,,E,
GM000003342,18930306,TMIN,25,,,E,
GM000003342,18930307,TMIN,-11,,,E,
GM000003342,18930308,TMIN,18,,,E,
GM000003342,18930309,TMIN,12,,,E,
GM000003342,18930310,TMIN,7,,,E,
GM000003342,18930311,TMIN,0,,,E,
GM000003342,18930312,TMIN,16,,,E,
GM000003342,18930313,TMIN,48,,,E,
GM000003342,18930314,TMIN,66,,,E,
GM000003342,18930315,TMIN,86,,,E,
GM000003342,18930316,TMIN,71,,,E,
GM000003342,18930317,TMIN,-2,,,E,
GM000003342,18930318,TMIN,-17,,,E,
GM000003342,18930319,TMIN,-14,,,E,
GM000003342,18930320,TMIN,-28,,,E,
GM000003342,18930321,TMIN,7,,,E,
GM000003342,18930322,TMIN,2,,,E,
GM000003342,18930323,TMIN,19,,,E,
GM000003342,18930324,TMIN,22,,,E,
GM000003342,18930325,TMIN,-14,,,E,
GM000003342,18930326,TMIN,-31,,,E,
GM000003342,18930327,TMIN,-47,,,E,
GM000003342,18930328,TMIN,-22,,,E,
GM000003342,18930329,TMIN,0,,,E,
GM000003342,18930330,TMIN,6,,,E,
GM000003342,18930331,TMIN,0,,,E,
GM000003342,18930301,PRCP,25,,,E,
GM000003342,18930302,PRCP,20,,,E,
GM000003342,18930303,PRCP,7,,,E,
GM000003342,18930304,PRCP,1,,,E,
GM000003342,18930305,PRCP,18,,,E,
GM000003342,18930306,PRCP,6,,,E,
GM000003342,18930307,PRCP,36,,,E,
GM000003342,18930308,PRCP,7,,,E,
GM000003342,18930309,PRCP,10,,,E,
GM000003342,18930310,PRCP,24,,,E,
GM000003342,18930311,PRCP,0,,,E,
GM000003342,18930312,PRCP,0,,,E,
GM000003342,18930313,PRCP,2,,,E,
GM000003342,18930314,PRCP,31,,,E,
GM000003342,18930315,PRCP,1,,,E,
GM000003342,18930316,PRCP,12,,,E,
GM000003342,18930317,PRCP,36,,,E,
GM000003342,18930318,PRCP,4,,,E,
GM000003342,18930319,PRCP,7,,,E,
GM000003342,18930320,PRCP,14,,,E,
GM000003342,18930321,PRCP,1,,,E,
GM000003342,18930322,PRCP,0,,,E,
GM000003342,18930323,PRCP,0,,,E,
GM000003342,18930324,PRCP,0,,,E,
GM000003342,18930325,PRCP,0,,,E,
GM000003342,18930326,PRCP,0,,,E,
GM000003342,18930327,PRCP,0,,,E,
GM000003342,18930328,PRCP,0,,,E,
GM000003342,18930329,PRCP,0,,,E,
GM000003342,18930330,PRCP,0,,,E,
GM000003342,18930331,PRCP,0,,,E,
GM000003342,18930301,SNWD,0,,,E,
GM000003342,18930302,SNWD,0,,,E,
GM000003342,18930303,SNWD,0,,,E,
GM000003342,18930304,SNWD,0,,,E,
GM000003342,18930305,SNWD,0,,,E,
GM000003342,18930306,SNWD,0,,,E,
GM000003342,18930307,SNWD,0,,,E,
GM000003342,18930308,SNWD,0,,,E,
GM000003342,18930309,SNWD,0,,,E,
GM000003342,18930310,SNWD,0,,,E,
GM000003342,18930311,SNWD,0,,,E,
GM000003342,18930312,SNWD,0,,,E,
GM000003342,18930313,SNWD,0,,,E,
GM000003342,18930314,SNWD,0,,,E,
GM000003342,18930315,SNWD,0,,,E,
GM000003342,18930316,SNWD,0,,,E,
GM000003342,18930317,SNWD,0,,,E,
GM000003342,18930318,SNWD,0,,,E,
GM000003342,18930319,SNWD,0,,,E,
GM000003342,18930320,SNWD,10,,,E,
GM000003342,18930321,SNWD,0,,,E,
GM000003342,18930322,SNWD,0,,,E,
GM000003342,18930323,SNWD,0,,,E,
GM000003342,18930324,SNWD,0,,,E,
GM000003342,18930325,SNWD,0,,,E,
GM000003342,18930326,SNWD,0,,,E,
GM000003342,18930327,SNWD,0,,,E,
GM000003342,18930328,SNWD,0,,,E,
GM000003342,18930329,SNWD,0,,,E,
GM000003342,18930330,SNWD,0,,,E,
GM000003342,18930331,SNWD,0,,,E,
GM000003342,18930401,TMAX,172,,,E,
GM000003342,18930402,TMAX,202,,,E,
GM000003342,18930403,TMAX,175,,,E,
GM000003342,18930404,TMAX,98,,,E,
GM000003342,18930405,TMAX,120,,,E,
GM000003342,18930406,TMAX,168,,,E,
GM000003342,18930407,TMAX,180,,,E,
GM000003342,18930408,TMAX,177,,,E,
GM000003342,18930409,TMAX,153,,,E,
GM000003342,18930410,TMAX,178,,,E,
GM000003342,18930411,TMAX,132,,,E,
GM000003342,18930412,TMAX,100,,,E,
GM000003342,18930413,TMAX,85,,,E,
GM000003342,18930414,TMAX,90,,,E,
GM000003342,18930415,TMAX,142,,,E,
GM000003342,18930416,TMAX,115,,,E,
GM000003342,18930417,TMAX,75,,,E,
GM000003342,18930418,TMAX,107,,,E,
GM000003342,18930419,TMAX,173,,,E,
GM000003342,18930420,TMAX,178,,,E,
GM000003342,18930421,TMAX,197,,,E,
GM000003342,18930422,TMAX,165,,,E,
GM000003342,18930423,TMAX,157,,,E,
GM000003342,18930424,TMAX,187,,,E,
GM000003342,18930425,TMAX,152,,,E,
GM000003342,18930426,TMAX,222,,,E,
GM000003342,18930427,TMAX,143,,,E,
GM000003342,18930428,TMAX,93,,,E,
GM000003342,18930429,TMAX,122,,,E,
GM000003342,18930430,TMAX,154,,,E,
GM000003342,18930401,TMIN,25,,,E,
GM000003342,18930402,TMIN,25,,,E,
GM000003342,18930403,TMIN,39,,,E,
GM000003342,18930404,TMIN,20,,,E,
GM000003342,18930405,TMIN,9,,,E,
GM000003342,18930406,TMIN,16,,,E,
GM000003342,18930407,TMIN,49,,,E,
GM000003342,18930408,TMIN,26,,,E,
GM000003342,18930409,TMIN,23,,,E,
GM000003342,18930410,TMIN,44,,,E,
GM000003342,18930411,TMIN,42,,,E,
GM000003342,18930412,TMIN,-22,,,E,
GM000003342,18930413,TMIN,11,,,E,
GM000003342,18930414,TMIN,-35,,,E,
GM000003342,18930415,TMIN,35,,,E,
GM000003342,18930416,TMIN,44,,,E,
GM000003342,18930417,TMIN,14,,,E,
GM000003342,18930418,TMIN,-24,,,E,
GM000003342,18930419,TMIN,-19,,,E,
GM000003342,18930420,TMIN,81,,,E,
GM000003342,18930421,TMIN,61,,,E,
GM000003342,18930422,TMIN,36,,,E,
GM000003342,18930423,TMIN,31,,,E,
GM000003342,18930424,TMIN,15,,,E,
GM000003342,18930425,TMIN,48,,,E,
GM000003342,18930426,TMIN,30,,,E,
GM000003342,18930427,TMIN,54,,,E,
GM000003342,18930428,TMIN,40,,,E,
GM000003342,18930429,TMIN,46,,,E,
GM000003342,18930430,TMIN,35,,,E,
GM000003342,18930401,PRCP,0,,,E,
GM000003342,18930402,PRCP,0,,,E,
GM000003342,18930403,PRCP,0,,,E,
GM000003342,18930404,PRCP,0,,,E,
GM000003342,18930405,PRCP,0,,,E,
GM000003342,18930406,PRCP,0,,,E,
GM000003342,18930407,PRCP,0,,,E,
GM000003342,18930408,PRCP,0,,,E,
GM000003342,18930409,PRCP,0,,,E,
GM000003342,18930410,PRCP,0,,,E,
GM000003342,18930411,PRCP,0,,,E,
GM000003342,18930412,PRCP,0,,,E,
GM000003342,18930413,PRCP,0,,,E,
GM000003342,18930414,PRCP,0,,,E,
GM000003342,18930415,PRCP,0,,,E,
GM000003342,18930416,PRCP,7,,,E,
GM000003342,18930417,PRCP,0,,,E,
GM000003342,18930418,PRCP,0,,,E,
GM000003342,18930419,PRCP,0,,,E,
GM000003342,18930420,PRCP,0,,,E,
GM000003342,18930421,PRCP,0,,,E,
GM000003342,18930422,PRCP,0,,,E,
GM000003342,18930423,PRCP,0,,,E,
GM000003342,18930424,PRCP,0,,,E,
GM000003342,18930425,PRCP,0,,,E,
GM000003342,18930426,PRCP,0,,,E,
GM000003342,18930427,PRCP,0,,,E,
GM000003342,18930428,PRCP,0,,,E,
GM000003342,18930429,PRCP,0,,,E,
GM000003342,18930430,PRCP,3,,,E,
GM000003342,18930401,SNWD,0,,,E,
GM000003342,18930402,SNWD,0,,,E,
GM000003342,18930403,SNWD,0,,,E,
GM000003342,18930404,SNWD,0,,,E,
GM000003342,18930405,SNWD,0,,,E,
GM000003342,18930406,SNWD,0,,,E,
GM000003342,18930407,SNWD,0,,,E,
GM000003342,18930408,SNWD,0,,,E,
GM000003342,18930409,SNWD,0,,,E,
GM000003342,18930410,SNWD,0,,,E,
GM000003342,18930411,SNWD,0,,,E,
GM000003342,18930412,SNWD,0,,,E,
GM000003342,18930413,SNWD,0,,,E,
GM000003342,18930414,SNWD,0,,,E,
GM000003342,18930415,SNWD,0,,,E,
GM000003342,18930416,SNWD,0,,,E,
GM000003342,18930417,SNWD,0,,,E,
GM000003342,18930418,SNWD,0,,,E,
GM000003342,18930419,SNWD,0,,,E,
GM000003342,18930420,SNWD,0,,,E,
GM000003342,18930421,SNWD,0,,,E,
GM000003342,18930422,SNWD,0,,,E,
GM000003342,18930423,SNWD,0,,,E,
GM000003342,18930424,SNWD,0,,,E,
GM000003342,18930425,SNWD,0,,,E,
GM000003342,18930426,SNWD,0,,,E,
GM000003342,18930427,SNWD,0,,,E,
GM000003342,18930428,SNWD,0,,,E,
GM000003342,18930429,SNWD,0,,,E,
GM000003342,18930430,SNWD,0,,,E,
GM000003342,18930501,TMAX,122,,,E,
GM000003342,18930502,TMAX,92,,,E,
GM000003342,18930503,TMAX,124,,,E,
GM000003342,18930504,TMAX,112,,,E,
GM000003342,18930505,TMAX,107,,,E,
GM000003342,18930506,TMAX,91,,,E,
GM000003342,18930507,TMAX,102,,,E,
GM000003342,18930508,TMAX,189,,,E,
GM000003342,18930509,TMAX,200,,,E,
GM000003342,18930510,TMAX,211,,,E,
GM000003342,18930511,TMAX,182,,,E,
GM000003342,18930512,TMAX,191,,,E,
GM000003342,18930513,TMAX,207,,,E,
GM000003342,18930514,TMAX,216,,,E,
GM000003342,18930515,TMAX,247,,,E,
GM000003342,18930516,TMAX,247,,,E,
GM000003342,18930517,TMAX,237,,,E,
GM000003342,18930518,TMAX,235,,,E,
GM000003342,18930519,TMAX,214,,,E,
GM000003342,18930520,TMAX,175,,,E,
GM000003342,18930521,TMAX,182,,,E,
GM000003342,18930522,TMAX,252,,,E,
GM000003342,18930523,TMAX,304,,,E,
GM000003342,18930524,TMAX,281,,,E,
GM000003342,18930525,TMAX,194,,,E,
GM000003342,18930526,TMAX,159,,,E,
GM000003342,18930527,TMAX,135,,,E,
GM000003342,18930528,TMAX,161,,,E,
GM000003342,18930529,TMAX,164,,,E,
GM000003342,18930530,TMAX,135,,,E,
GM000003342,18930531,TMAX,154,,,E,
GM000003342,18930501,TMIN,45,,,E,
GM000003342,18930502,TMIN,26,,,E,
GM000003342,18930503,TMIN,45,,,E,
GM000003342,18930504,TMIN,41,,,E,
GM000003342,18930505,TMIN,26,,,E,
GM000003342,18930506,TMIN,16,,,E,
GM000003342,18930507,TMIN,25,,,E,
GM000003342,18930508,TMIN,70,,,E,
GM000003342,18930509,TMIN,73,,,E,
GM000003342,18930510,TMIN,64,,,E,
GM000003342,18930511,TMIN,50,,,E,
GM000003342,18930512,TMIN,33,,,E,
GM000003342,18930513,TMIN,85,,,E,
GM000003342,18930514,TMIN,81,,,E,
GM000003342,18930515,TMIN,95,,,E,
GM000003342,18930516,TMIN,82,,,E,
GM000003342,18930517,TMIN,120,,,E,
GM000003342,18930518,TMIN,127,,,E,
GM000003342,18930519,TMIN,112,,,E,
GM000003342,18930520,TMIN,109,,,E,
GM000003342,18930521,TMIN,97,,,E,
GM000003342,18930522,TMIN,65,,,E,
GM000003342,18930523,TMIN,130,,,E,
GM000003342,18930524,TMIN,145,,,E,
GM000003342,18930525,TMIN,106,,,E,
GM000003342,18930526,TMIN,106,,,E,
GM000003342,18930527,TMIN,79,,,E,
GM000003342,18930528,TMIN,89,,,E,
GM000003342,18930529,TMIN,52,,,E,
GM000003342,18930530,TMIN,66,,,E,
GM000003342,18930531,TMIN,57,,,E,
GM000003342,18930501,PRCP,8,,,E,
GM000003342,18930502,PRCP,32,,,E,
GM000003342,18930503,PRCP,44,,,E,
GM000003342,18930504,PRCP,40,,,E,
GM000003342,18930505,PRCP,1,,,E,
GM000003342,18930506,PRCP,11,,,E,
GM000003342,18930507,PRCP,22,,,E,
GM000003342,18930508,PRCP,0,,,E,
GM000003342,18930509,PRCP,0,,,E,
GM000003342,18930510,PRCP,0,,,E,
GM000003342,18930511,PRCP,0,,,E,
GM000003342,18930512,PRCP,0,,,E,
GM000003342,18930513,PRCP,0,,,E,
GM000003342,18930514,PRCP,0,,,E,
GM000003342,18930515,PRCP,0,,,E,
GM000003342,18930516,PRCP,0,,,E,
GM000003342,18930517,PRCP,0,,,E,
GM000003342,18930518,PRCP,0,,,E,
GM000003342,18930519,PRCP,0,,,E,
GM000003342,18930520,PRCP,0,,,E,
GM000003342,18930521,PRCP,0,,,E,
GM000003342,18930522,PRCP,0,,,E,
GM000003342,18930523,PRCP,0,,,E,
GM000003342,18930524,PRCP,0,,,E,
GM000003342,18930525,PRCP,3,,,E,
GM000003342,18930526,PRCP,1,,,E,
GM000003342,18930527,PRCP,7,,,E,
GM000003342,18930528,PRCP,0,,,E,
GM000003342,18930529,PRCP,1,,,E,
GM000003342,18930530,PRCP,0,,,E,
GM000003342,18930531,PRCP,0,,,E,
GM000003342,18930501,SNWD,0,,,E,
GM000003342,18930502,SNWD,0,,,E,
GM000003342,18930503,SNWD,0,,,E,
GM000003342,18930504,SNWD,0,,,E,
GM000003342,18930505,SNWD,0,,,E,
GM000003342,18930506,SNWD,0,,,E,
GM000003342,18930507,SNWD,0,,,E,
GM000003342,18930508,SNWD,0,,,E,
GM000003342,18930509,SNWD,0,,,E,
GM000003342,18930510,SNWD,0,,,E,
GM000003342,18930511,SNWD,0,,,E,
GM000003342,18930512,SNWD,0,,,E,
GM000003342,18930513,SNWD,0,,,E,
GM000003342,18930514,SNWD,0,,,E,
GM000003342,18930515,SNWD,0,,,E,
GM000003342,18930516,SNWD,0,,,E,
GM000003342,18930517,SNWD,0,,,E,
GM000003342,18930518,SNWD,0,,,E,
GM000003342,18930519,SNWD,0,,,E,
GM000003342,18930520,SNWD,0,,,E,
GM000003342,18930521,SNWD,0,,,E,
GM000003342,18930522,SNWD,0,,,E,
GM000003342,18930523,SNWD,0,,,E,
GM000003342,18930524,SNWD,0,,,E,
GM000003342,18930525,SNWD,0,,,E,
GM000003342,18930526,SNWD,0,,,E,
GM000003342,18930527,SNWD,0,,,E,
GM000003342,18930528,SNWD,0,,,E,
GM000003342,18930529,SNWD,0,,,E,
GM000003342,18930530,SNWD,0,,,E,
GM000003342,18930531,SNWD,0,,,E,
GM000003342,18930601,TMAX,154,,,E,
GM000003342,18930602,TMAX,175,,,E,
GM000003342,18930603,TMAX,218,,,E,
GM000003342,18930604,TMAX,233,,,E,
GM000003342,18930605,TMAX,200,,,E,
GM000003342,18930606,TMAX,217,,,E,
GM000003342,18930607,TMAX,234,,,E,
GM000003342,18930608,TMAX,239,,,E,
GM000003342,18930609,TMAX,224,,,E,
GM000003342,18930610,TMAX,219,,,E,
GM000003342,18930611,TMAX,127,,,E,
GM000003342,18930612,TMAX,179,,,E,
GM000003342,18930613,TMAX,217,,,E,
GM000003342,18930614,TMAX,252,,,E,
GM000003342,18930615,TMAX,263,,,E,
GM000003342,18930616,TMAX,261,,,E,
GM000003342,18930617,TMAX,276,,,E,
GM000003342,18930618,TMAX,264,,,E,
GM000003342,18930619,TMAX,282,,,E,
GM000003342,18930620,TMAX,228,,,E,
GM000003342,18930621,TMAX,168,,,E,
GM000003342,18930622,TMAX,192,,,E,
GM000003342,18930623,TMAX,233,,,E,
GM000003342,18930624,TMAX,210,,,E,
GM000003342,18930625,TMAX,184,,,E,
GM000003342,18930626,TMAX,195,,,E,
GM000003342,18930627,TMAX,203,,,E,
GM000003342,18930628,TMAX,305,,,E,
